PseudoTimeSec,PseudoTimestamp,R,IR
57.66,09-20-2026 18:34:44:197,96299,182789
57.67,09-20-2026 18:34:44:207,96292,182819
57.68,09-20-2026 18:34:44:217,96278,182714
57.69,09-20-2026 18:34:44:227,96293,182753
57.7,09-20-2026 18:34:44:237,96288,182657
57.71,09-20-2026 18:34:44:247,96299,182686
57.72,09-20-2026 18:34:44:257,96294,182618
57.73,09-20-2026 18:34:44:267,96305,182624
57.74,09-20-2026 18:34:44:277,96311,182556
57.75,09-20-2026 18:34:44:287,96307,182566
57.76,09-20-2026 18:34:44:297,96300,182518
57.77,09-20-2026 18:34:44:307,96301,182518
57.78,09-20-2026 18:34:44:317,96300,182530
57.79,09-20-2026 18:34:44:327,96306,182538
57.8,09-20-2026 18:34:44:337,96301,182530
57.81,09-20-2026 18:34:44:347,96307,182542
57.82,09-20-2026 18:34:44:357,96314,182534
57.83,09-20-2026 18:34:44:367,96304,182510
57.84,09-20-2026 18:34:44:377,96306,182506
57.85,09-20-2026 18:34:44:387,96323,182480
57.86,09-20-2026 18:34:44:397,96326,182496
57.87,09-20-2026 18:34:44:407,96324,182463
57.88,09-20-2026 18:34:44:417,96333,182455
57.89,09-20-2026 18:34:44:427,96331,182419
57.9,09-20-2026 18:34:44:437,96325,182443
57.91,09-20-2026 18:34:44:447,96318,182422
57.92,09-20-2026 18:34:44:457,96334,182452
57.93,09-20-2026 18:34:44:467,96336,182420
57.94,09-20-2026 18:34:44:477,96337,182448
57.95,09-20-2026 18:34:44:487,96336,182415
57.96,09-20-2026 18:34:44:497,96331,182462
57.97,09-20-2026 18:34:44:507,96344,182431
57.98,09-20-2026 18:34:44:517,96342,182461
57.99,09-20-2026 18:34:44:527,96353,182446
58,09-20-2026 18:34:44:537,96325,182496
58.01,09-20-2026 18:34:44:547,96329,182464
58.02,09-20-2026 18:34:44:557,96296,182477
58.03,09-20-2026 18:34:44:567,96288,182455
58.04,09-20-2026 18:34:44:577,96287,182515
58.05,09-20-2026 18:34:44:587,96259,182489
58.06,09-20-2026 18:34:44:597,96241,182545
58.07,09-20-2026 18:34:44:607,96254,182519
58.08,09-20-2026 18:34:44:617,96226,182528
58.09,09-20-2026 18:34:44:627,96251,182538
58.1,09-20-2026 18:34:44:637,96207,182581
58.11,09-20-2026 18:34:44:647,96208,182573
58.12,09-20-2026 18:34:44:657,96190,182585
58.13,09-20-2026 18:34:44:667,96209,182573
58.14,09-20-2026 18:34:44:677,96189,182615
58.15,09-20-2026 18:34:44:687,96191,182614
58.16,09-20-2026 18:34:44:697,96160,182638
58.17,09-20-2026 18:34:44:707,96187,182612
58.18,09-20-2026 18:34:44:717,96139,182641
58.19,09-20-2026 18:34:44:727,96161,182632
58.2,09-20-2026 18:34:44:737,96123,182660
58.21,09-20-2026 18:34:44:747,96171,182692
58.22,09-20-2026 18:34:44:757,96125,182706
58.23,09-20-2026 18:34:44:767,96164,182716
58.24,09-20-2026 18:34:44:777,96111,182750
58.25,09-20-2026 18:34:44:787,96164,182746
58.26,09-20-2026 18:34:44:797,96102,182790
58.27,09-20-2026 18:34:44:807,96155,182798
58.28,09-20-2026 18:34:44:817,96095,182814
58.29,09-20-2026 18:34:44:827,96146,182834
58.3,09-20-2026 18:34:44:837,96103,182852
58.31,09-20-2026 18:34:44:847,96143,182871
58.32,09-20-2026 18:34:44:857,96117,182893
58.33,09-20-2026 18:34:44:867,96142,182915
58.34,09-20-2026 18:34:44:877,96108,182955
58.35,09-20-2026 18:34:44:887,96131,182957
58.36,09-20-2026 18:34:44:897,96109,182991
58.37,09-20-2026 18:34:44:907,96127,182985
58.38,09-20-2026 18:34:44:917,96111,183009
58.39,09-20-2026 18:34:44:927,96129,182977
58.4,09-20-2026 18:34:44:937,96126,182933
58.41,09-20-2026 18:34:44:947,96141,182840
58.42,09-20-2026 18:34:44:957,96152,182735
58.43,09-20-2026 18:34:44:967,96132,182620
58.44,09-20-2026 18:34:44:977,96139,182530
58.45,09-20-2026 18:34:44:987,96128,182450
58.46,09-20-2026 18:34:44:997,96156,182375
58.47,09-20-2026 18:34:45:007,96129,182315
58.48,09-20-2026 18:34:45:017,96153,182285
58.49,09-20-2026 18:34:45:027,96143,182240
58.5,09-20-2026 18:34:45:037,96153,182220
58.51,09-20-2026 18:34:45:047,96152,182153
58.52,09-20-2026 18:34:45:057,96171,182153
58.53,09-20-2026 18:34:45:067,96149,182105
58.54,09-20-2026 18:34:45:077,96177,182063
58.55,09-20-2026 18:34:45:087,96153,182003
58.56,09-20-2026 18:34:45:097,96177,181991
58.57,09-20-2026 18:34:45:107,96154,181949
58.58,09-20-2026 18:34:45:117,96193,181907
58.59,09-20-2026 18:34:45:127,96169,181874
58.6,09-20-2026 18:34:45:137,96212,181850
58.61,09-20-2026 18:34:45:147,96172,181815
58.62,09-20-2026 18:34:45:157,96188,181809
58.63,09-20-2026 18:34:45:167,96188,181820
58.64,09-20-2026 18:34:45:177,96205,181817
58.65,09-20-2026 18:34:45:187,96171,181822
58.66,09-20-2026 18:34:45:197,96224,181804
58.67,09-20-2026 18:34:45:207,96175,181784
58.68,09-20-2026 18:34:45:217,96197,181779
58.69,09-20-2026 18:34:45:227,96197,181764
58.7,09-20-2026 18:34:45:237,96204,181745
58.71,09-20-2026 18:34:45:247,96197,181733
58.72,09-20-2026 18:34:45:257,96210,181735
58.73,09-20-2026 18:34:45:267,96207,181721
58.74,09-20-2026 18:34:45:277,96217,181702
58.75,09-20-2026 18:34:45:287,96216,181698
58.76,09-20-2026 18:34:45:297,96226,181692
58.77,09-20-2026 18:34:45:307,96211,181689
58.78,09-20-2026 18:34:45:317,96211,181702
58.79,09-20-2026 18:34:45:327,96218,181692
58.8,09-20-2026 18:34:45:337,96211,181706
58.81,09-20-2026 18:34:45:347,96224,181709
58.82,09-20-2026 18:34:45:357,96251,181713
58.83,09-20-2026 18:34:45:367,96241,181730
58.84,09-20-2026 18:34:45:377,96233,181737
58.85,09-20-2026 18:34:45:387,96233,181742
58.86,09-20-2026 18:34:45:397,96230,181761
58.87,09-20-2026 18:34:45:407,96193,181765
58.88,09-20-2026 18:34:45:417,96187,181786
58.89,09-20-2026 18:34:45:427,96191,181777
58.9,09-20-2026 18:34:45:437,96191,181800
58.91,09-20-2026 18:34:45:447,96154,181824
58.92,09-20-2026 18:34:45:457,96132,181810
58.93,09-20-2026 18:34:45:467,96132,181842
58.94,09-20-2026 18:34:45:477,96107,181836
58.95,09-20-2026 18:34:45:487,96117,181858
58.96,09-20-2026 18:34:45:497,96133,181866
58.97,09-20-2026 18:34:45:507,96106,181892
58.98,09-20-2026 18:34:45:517,96102,181920
58.99,09-20-2026 18:34:45:527,96090,181936
59,09-20-2026 18:34:45:537,96103,181948
59.01,09-20-2026 18:34:45:547,96073,181963
59.02,09-20-2026 18:34:45:557,96086,181973
59.03,09-20-2026 18:34:45:567,96080,181997
59.04,09-20-2026 18:34:45:577,96066,182035
59.05,09-20-2026 18:34:45:587,96057,182031
59.06,09-20-2026 18:34:45:597,96064,182039
59.07,09-20-2026 18:34:45:607,96055,182071
59.08,09-20-2026 18:34:45:617,96053,182081
59.09,09-20-2026 18:34:45:627,96044,182115
59.1,09-20-2026 18:34:45:637,96049,182143
59.11,09-20-2026 18:34:45:647,96062,182151
59.12,09-20-2026 18:34:45:657,96047,182161
59.13,09-20-2026 18:34:45:667,96057,182181
59.14,09-20-2026 18:34:45:677,96061,182193
59.15,09-20-2026 18:34:45:687,96056,182249
59.16,09-20-2026 18:34:45:697,96043,182249
59.17,09-20-2026 18:34:45:707,96062,182279
59.18,09-20-2026 18:34:45:717,96055,182331
59.19,09-20-2026 18:34:45:727,96047,182325
59.2,09-20-2026 18:34:45:737,96063,182357
59.21,09-20-2026 18:34:45:747,96043,182389
59.22,09-20-2026 18:34:45:757,96050,182405
59.23,09-20-2026 18:34:45:767,96044,182417
59.24,09-20-2026 18:34:45:777,96066,182433
59.25,09-20-2026 18:34:45:787,96060,182365
59.26,09-20-2026 18:34:45:797,96052,182297
59.27,09-20-2026 18:34:45:807,96056,182193
59.28,09-20-2026 18:34:45:817,96041,182089
59.29,09-20-2026 18:34:45:827,96060,181957
59.3,09-20-2026 18:34:45:837,96048,181957
59.31,09-20-2026 18:34:45:847,96084,181920
59.32,09-20-2026 18:34:45:857,96058,181796
59.33,09-20-2026 18:34:45:867,96063,181760
59.34,09-20-2026 18:34:45:877,96078,181700
59.35,09-20-2026 18:34:45:887,96074,181680
59.36,09-20-2026 18:34:45:897,96077,181608
59.37,09-20-2026 18:34:45:907,96062,181608
59.38,09-20-2026 18:34:45:917,96072,181536
59.39,09-20-2026 18:34:45:927,96071,181544
59.4,09-20-2026 18:34:45:937,96087,181464
59.41,09-20-2026 18:34:45:947,96082,181475
59.42,09-20-2026 18:34:45:957,96097,181391
59.43,09-20-2026 18:34:45:967,96094,181409
59.44,09-20-2026 18:34:45:977,96095,181325
59.45,09-20-2026 18:34:45:987,96097,181307
59.46,09-20-2026 18:34:45:997,96098,181226
59.47,09-20-2026 18:34:46:007,96102,181277
59.48,09-20-2026 18:34:46:017,96108,181220
59.49,09-20-2026 18:34:46:027,96115,181274
59.5,09-20-2026 18:34:46:037,96118,181223
59.51,09-20-2026 18:34:46:047,96133,181286
59.52,09-20-2026 18:34:46:057,96131,181247
59.53,09-20-2026 18:34:46:067,96118,181275
59.54,09-20-2026 18:34:46:077,96136,181221
59.55,09-20-2026 18:34:46:087,96157,181261
59.56,09-20-2026 18:34:46:097,96132,181206
59.57,09-20-2026 18:34:46:107,96134,181234
59.58,09-20-2026 18:34:46:117,96128,181209
59.59,09-20-2026 18:34:46:127,96145,181214
59.6,09-20-2026 18:34:46:137,96148,181213
59.61,09-20-2026 18:34:46:147,96146,181207
59.62,09-20-2026 18:34:46:157,96151,181232
59.63,09-20-2026 18:34:46:167,96163,181206
59.64,09-20-2026 18:34:46:177,96170,181236
59.65,09-20-2026 18:34:46:187,96178,181233
59.66,09-20-2026 18:34:46:197,96191,181255
59.67,09-20-2026 18:34:46:207,96186,181238
59.68,09-20-2026 18:34:46:217,96188,181277
59.69,09-20-2026 18:34:46:227,96178,181278
59.7,09-20-2026 18:34:46:237,96190,181306
59.71,09-20-2026 18:34:46:247,96183,181309
59.72,09-20-2026 18:34:46:257,96181,181359
59.73,09-20-2026 18:34:46:267,96159,181345
59.74,09-20-2026 18:34:46:277,96160,181373
59.75,09-20-2026 18:34:46:287,96148,181379
59.76,09-20-2026 18:34:46:297,96121,181401
59.77,09-20-2026 18:34:46:307,96103,181411
59.78,09-20-2026 18:34:46:317,96115,181447
59.79,09-20-2026 18:34:46:327,96096,181439
59.8,09-20-2026 18:34:46:337,96073,181483
59.81,09-20-2026 18:34:46:347,96080,181481
59.82,09-20-2026 18:34:46:357,96065,181521
59.83,09-20-2026 18:34:46:367,96068,181509
59.84,09-20-2026 18:34:46:377,96072,181575
59.85,09-20-2026 18:34:46:387,96081,181551
59.86,09-20-2026 18:34:46:397,96036,181607
59.87,09-20-2026 18:34:46:407,96065,181587
59.88,09-20-2026 18:34:46:417,96027,181639
59.89,09-20-2026 18:34:46:427,96067,181641
59.9,09-20-2026 18:34:46:437,96029,181677
59.91,09-20-2026 18:34:46:447,96042,181685
59.92,09-20-2026 18:34:46:457,96025,181707
59.93,09-20-2026 18:34:46:467,96025,181731
59.94,09-20-2026 18:34:46:477,96018,181769
59.95,09-20-2026 18:34:46:487,96052,181747
59.96,09-20-2026 18:34:46:497,96003,181801
59.97,09-20-2026 18:34:46:507,96030,181821
59.98,09-20-2026 18:34:46:517,96034,181823
59.99,09-20-2026 18:34:46:527,96040,181865
60,09-20-2026 18:34:46:537,96019,181889
60.01,09-20-2026 18:34:46:547,96040,181912
60.02,09-20-2026 18:34:46:557,96018,181960
60.03,09-20-2026 18:34:46:567,96036,181982
60.04,09-20-2026 18:34:46:577,96005,182006
60.05,09-20-2026 18:34:46:587,96039,182048
60.06,09-20-2026 18:34:46:597,96018,182078
60.07,09-20-2026 18:34:46:607,96028,182092
60.08,09-20-2026 18:34:46:617,96021,182124
60.09,09-20-2026 18:34:46:627,96028,182134
60.1,09-20-2026 18:34:46:637,96022,182148
60.11,09-20-2026 18:34:46:647,96051,182128
60.12,09-20-2026 18:34:46:657,96049,182063
60.13,09-20-2026 18:34:46:667,96062,181988
60.14,09-20-2026 18:34:46:677,96032,181898
60.15,09-20-2026 18:34:46:687,96048,181783
60.16,09-20-2026 18:34:46:697,96054,181708
60.17,09-20-2026 18:34:46:707,96065,181618
60.18,09-20-2026 18:34:46:717,96040,181563
60.19,09-20-2026 18:34:46:727,96072,181528
60.2,09-20-2026 18:34:46:737,96062,181508
60.21,09-20-2026 18:34:46:747,96090,181465
60.22,09-20-2026 18:34:46:757,96057,181433
60.23,09-20-2026 18:34:46:767,96094,181419
60.24,09-20-2026 18:34:46:777,96110,181387
60.25,09-20-2026 18:34:46:787,96112,181363
60.26,09-20-2026 18:34:46:797,96102,181339
60.27,09-20-2026 18:34:46:807,96114,181301
60.28,09-20-2026 18:34:46:817,96108,181269
60.29,09-20-2026 18:34:46:827,96114,181247
60.3,09-20-2026 18:34:46:837,96145,181235
60.31,09-20-2026 18:34:46:847,96122,181195
60.32,09-20-2026 18:34:46:857,96145,181171
60.33,09-20-2026 18:34:46:867,96115,181201
60.34,09-20-2026 18:34:46:877,96149,181182
60.35,09-20-2026 18:34:46:887,96129,181203
60.36,09-20-2026 18:34:46:897,96172,181223
60.37,09-20-2026 18:34:46:907,96144,181219
60.38,09-20-2026 18:34:46:917,96186,181209
60.39,09-20-2026 18:34:46:927,96162,181224
60.4,09-20-2026 18:34:46:937,96174,181207
60.41,09-20-2026 18:34:46:947,96178,181208
60.42,09-20-2026 18:34:46:957,96197,181198
60.43,09-20-2026 18:34:46:967,96172,181200
60.44,09-20-2026 18:34:46:977,96192,181205
60.45,09-20-2026 18:34:46:987,96176,181207
60.46,09-20-2026 18:34:46:997,96203,181225
60.47,09-20-2026 18:34:47:007,96180,181224
60.48,09-20-2026 18:34:47:017,96221,181239
60.49,09-20-2026 18:34:47:027,96187,181260
60.5,09-20-2026 18:34:47:037,96239,181273
60.51,09-20-2026 18:34:47:047,96209,181295
60.52,09-20-2026 18:34:47:057,96242,181303
60.53,09-20-2026 18:34:47:067,96214,181299
60.54,09-20-2026 18:34:47:077,96228,181315
60.55,09-20-2026 18:34:47:087,96215,181351
60.56,09-20-2026 18:34:47:097,96253,181359
60.57,09-20-2026 18:34:47:107,96244,181381
60.58,09-20-2026 18:34:47:117,96268,181401
60.59,09-20-2026 18:34:47:127,96247,181431
60.6,09-20-2026 18:34:47:137,96259,181429
60.61,09-20-2026 18:34:47:147,96232,181461
60.62,09-20-2026 18:34:47:157,96229,181479
60.63,09-20-2026 18:34:47:167,96207,181519
60.64,09-20-2026 18:34:47:177,96200,181499
60.65,09-20-2026 18:34:47:187,96194,181551
60.66,09-20-2026 18:34:47:197,96172,181569
60.67,09-20-2026 18:34:47:207,96173,181597
60.68,09-20-2026 18:34:47:217,96160,181627
60.69,09-20-2026 18:34:47:227,96159,181641
60.7,09-20-2026 18:34:47:237,96162,181667
60.71,09-20-2026 18:34:47:247,96157,181680
60.72,09-20-2026 18:34:47:257,96148,181726
60.73,09-20-2026 18:34:47:267,96156,181754
60.74,09-20-2026 18:34:47:277,96156,181762
60.75,09-20-2026 18:34:47:287,96142,181778
60.76,09-20-2026 18:34:47:297,96135,181832
60.77,09-20-2026 18:34:47:307,96131,181840
60.78,09-20-2026 18:34:47:317,96117,181880
60.79,09-20-2026 18:34:47:327,96123,181898
60.8,09-20-2026 18:34:47:337,96119,181918
60.81,09-20-2026 18:34:47:347,96129,181952
60.82,09-20-2026 18:34:47:357,96111,181988
60.83,09-20-2026 18:34:47:367,96123,181994
60.84,09-20-2026 18:34:47:377,96131,182051
60.85,09-20-2026 18:34:47:387,96134,182051
60.86,09-20-2026 18:34:47:397,96136,182099
60.87,09-20-2026 18:34:47:407,96138,182111
60.88,09-20-2026 18:34:47:417,96144,182144
60.89,09-20-2026 18:34:47:427,96132,182174
60.9,09-20-2026 18:34:47:437,96132,182216
60.91,09-20-2026 18:34:47:447,96146,182251
60.92,09-20-2026 18:34:47:457,96134,182271
60.93,09-20-2026 18:34:47:467,96128,182313
60.94,09-20-2026 18:34:47:477,96135,182333
60.95,09-20-2026 18:34:47:487,96142,182387
60.96,09-20-2026 18:34:47:497,96133,182433
60.97,09-20-2026 18:34:47:507,96136,182445
60.98,09-20-2026 18:34:47:517,96141,182493
60.99,09-20-2026 18:34:47:527,96134,182481
61,09-20-2026 18:34:47:537,96158,182477
61.01,09-20-2026 18:34:47:547,96134,182419
61.02,09-20-2026 18:34:47:557,96149,182347
61.03,09-20-2026 18:34:47:567,96163,182263
61.04,09-20-2026 18:34:47:577,96152,182183
61.05,09-20-2026 18:34:47:587,96160,182095
61.06,09-20-2026 18:34:47:597,96157,182051
61.07,09-20-2026 18:34:47:607,96164,181979
61.08,09-20-2026 18:34:47:617,96172,181955
61.09,09-20-2026 18:34:47:627,96166,181927
61.1,09-20-2026 18:34:47:637,96173,181911
61.11,09-20-2026 18:34:47:647,96186,181885
61.12,09-20-2026 18:34:47:657,96174,181863
61.13,09-20-2026 18:34:47:667,96167,181841
61.14,09-20-2026 18:34:47:677,96191,181835
61.15,09-20-2026 18:34:47:687,96199,181781
61.16,09-20-2026 18:34:47:697,96190,181793
61.17,09-20-2026 18:34:47:707,96196,181751
61.18,09-20-2026 18:34:47:717,96207,181755
61.19,09-20-2026 18:34:47:727,96198,181727
61.2,09-20-2026 18:34:47:737,96198,181711
61.21,09-20-2026 18:34:47:747,96209,181657
61.22,09-20-2026 18:34:47:757,96220,181697
61.23,09-20-2026 18:34:47:767,96212,181663
61.24,09-20-2026 18:34:47:777,96221,181731
61.25,09-20-2026 18:34:47:787,96236,181690
61.26,09-20-2026 18:34:47:797,96226,181739
61.27,09-20-2026 18:34:47:807,96234,181707
61.28,09-20-2026 18:34:47:817,96239,181731
61.29,09-20-2026 18:34:47:827,96231,181677
61.3,09-20-2026 18:34:47:837,96247,181742
61.31,09-20-2026 18:34:47:847,96248,181681
61.32,09-20-2026 18:34:47:857,96242,181759
61.33,09-20-2026 18:34:47:867,96257,181709
61.34,09-20-2026 18:34:47:877,96272,181753
61.35,09-20-2026 18:34:47:887,96272,181719
61.36,09-20-2026 18:34:47:897,96282,181779
61.37,09-20-2026 18:34:47:907,96286,181735
61.38,09-20-2026 18:34:47:917,96294,181813
61.39,09-20-2026 18:34:47:927,96262,181809
61.4,09-20-2026 18:34:47:937,96282,181839
61.41,09-20-2026 18:34:47:947,96286,181833
61.42,09-20-2026 18:34:47:957,96306,181873
61.43,09-20-2026 18:34:47:967,96310,181853
61.44,09-20-2026 18:34:47:977,96315,181901
61.45,09-20-2026 18:34:47:987,96315,181897
61.46,09-20-2026 18:34:47:997,96330,181951
61.47,09-20-2026 18:34:48:007,96329,181965
61.48,09-20-2026 18:34:48:017,96340,181989
61.49,09-20-2026 18:34:48:027,96327,182023
61.5,09-20-2026 18:34:48:037,96352,182041
61.51,09-20-2026 18:34:48:047,96341,182070
61.52,09-20-2026 18:34:48:057,96343,182052
61.53,09-20-2026 18:34:48:067,96330,182094
61.54,09-20-2026 18:34:48:077,96336,182120
61.55,09-20-2026 18:34:48:087,96316,182174
61.56,09-20-2026 18:34:48:097,96304,182178
61.57,09-20-2026 18:34:48:107,96292,182196
61.58,09-20-2026 18:34:48:117,96280,182224
61.59,09-20-2026 18:34:48:127,96278,182262
61.6,09-20-2026 18:34:48:137,96289,182264
61.61,09-20-2026 18:34:48:147,96285,182308
61.62,09-20-2026 18:34:48:157,96276,182310
61.63,09-20-2026 18:34:48:167,96260,182368
61.64,09-20-2026 18:34:48:177,96257,182382
61.65,09-20-2026 18:34:48:187,96260,182416
61.66,09-20-2026 18:34:48:197,96263,182422
61.67,09-20-2026 18:34:48:207,96258,182496
61.68,09-20-2026 18:34:48:217,96260,182480
61.69,09-20-2026 18:34:48:227,96260,182552
61.7,09-20-2026 18:34:48:237,96265,182534
61.71,09-20-2026 18:34:48:247,96251,182611
61.72,09-20-2026 18:34:48:257,96248,182599
61.73,09-20-2026 18:34:48:267,96235,182655
61.74,09-20-2026 18:34:48:277,96248,182629
61.75,09-20-2026 18:34:48:287,96241,182709
61.76,09-20-2026 18:34:48:297,96239,182699
61.77,09-20-2026 18:34:48:307,96241,182727
61.78,09-20-2026 18:34:48:317,96248,182751
61.79,09-20-2026 18:34:48:327,96234,182797
61.8,09-20-2026 18:34:48:337,96264,182803
61.81,09-20-2026 18:34:48:347,96221,182886
61.82,09-20-2026 18:34:48:357,96256,182880
61.83,09-20-2026 18:34:48:367,96221,182934
61.84,09-20-2026 18:34:48:377,96246,182934
61.85,09-20-2026 18:34:48:387,96212,182979
61.86,09-20-2026 18:34:48:397,96246,182994
61.87,09-20-2026 18:34:48:407,96221,183039
61.88,09-20-2026 18:34:48:417,96259,183072
61.89,09-20-2026 18:34:48:427,96221,183111
61.9,09-20-2026 18:34:48:437,96253,183141
61.91,09-20-2026 18:34:48:447,96210,183169
61.92,09-20-2026 18:34:48:457,96252,183165
61.93,09-20-2026 18:34:48:467,96203,183145
61.94,09-20-2026 18:34:48:477,96269,183073
61.95,09-20-2026 18:34:48:487,96198,182989
61.96,09-20-2026 18:34:48:497,96239,182905
61.97,09-20-2026 18:34:48:507,96208,182857
61.98,09-20-2026 18:34:48:517,96272,182785
61.99,09-20-2026 18:34:48:527,96218,182745
62,09-20-2026 18:34:48:537,96271,182709
62.01,09-20-2026 18:34:48:547,96234,182674
62.02,09-20-2026 18:34:48:557,96265,182658
62.03,09-20-2026 18:34:48:567,96262,182635
62.04,09-20-2026 18:34:48:577,96269,182633
62.05,09-20-2026 18:34:48:587,96258,182632
62.06,09-20-2026 18:34:48:597,96283,182606
62.07,09-20-2026 18:34:48:607,96268,182606
62.08,09-20-2026 18:34:48:617,96296,182585
62.09,09-20-2026 18:34:48:627,96277,182558
62.1,09-20-2026 18:34:48:637,96293,182550
62.11,09-20-2026 18:34:48:647,96298,182529
62.12,09-20-2026 18:34:48:657,96305,182509
62.13,09-20-2026 18:34:48:667,96312,182506
62.14,09-20-2026 18:34:48:677,96316,182498
62.15,09-20-2026 18:34:48:687,96306,182518
62.16,09-20-2026 18:34:48:697,96298,182505
62.17,09-20-2026 18:34:48:707,96348,182512
62.18,09-20-2026 18:34:48:717,96316,182547
62.19,09-20-2026 18:34:48:727,96346,182541
62.2,09-20-2026 18:34:48:737,96331,182539
62.21,09-20-2026 18:34:48:747,96353,182536
62.22,09-20-2026 18:34:48:757,96330,182525
62.23,09-20-2026 18:34:48:767,96355,182541
62.24,09-20-2026 18:34:48:777,96332,182552
62.25,09-20-2026 18:34:48:787,96378,182544
62.26,09-20-2026 18:34:48:797,96355,182552
62.27,09-20-2026 18:34:48:807,96380,182548
62.28,09-20-2026 18:34:48:817,96355,182560
62.29,09-20-2026 18:34:48:827,96385,182545
62.3,09-20-2026 18:34:48:837,96377,182550
62.31,09-20-2026 18:34:48:847,96407,182562
62.32,09-20-2026 18:34:48:857,96380,182583
62.33,09-20-2026 18:34:48:867,96421,182595
62.34,09-20-2026 18:34:48:877,96376,182616
62.35,09-20-2026 18:34:48:887,96423,182608
62.36,09-20-2026 18:34:48:897,96390,182618
62.37,09-20-2026 18:34:48:907,96428,182632
62.38,09-20-2026 18:34:48:917,96398,182657
62.39,09-20-2026 18:34:48:927,96409,182669
62.4,09-20-2026 18:34:48:937,96408,182688
62.41,09-20-2026 18:34:48:947,96427,182724
62.42,09-20-2026 18:34:48:957,96403,182710
62.43,09-20-2026 18:34:48:967,96421,182732
62.44,09-20-2026 18:34:48:977,96369,182740
62.45,09-20-2026 18:34:48:987,96396,182772
62.46,09-20-2026 18:34:48:997,96371,182788
62.47,09-20-2026 18:34:49:007,96376,182826
62.48,09-20-2026 18:34:49:017,96344,182842
62.49,09-20-2026 18:34:49:027,96343,182854
62.5,09-20-2026 18:34:49:037,96350,182874
62.51,09-20-2026 18:34:49:047,96348,182902
62.52,09-20-2026 18:34:49:057,96342,182910
62.53,09-20-2026 18:34:49:067,96330,182952
62.54,09-20-2026 18:34:49:077,96331,182952
62.55,09-20-2026 18:34:49:087,96326,182986
62.56,09-20-2026 18:34:49:097,96335,182998
62.57,09-20-2026 18:34:49:107,96337,183036
62.58,09-20-2026 18:34:49:117,96335,183054
62.59,09-20-2026 18:34:49:127,96317,183094
62.6,09-20-2026 18:34:49:137,96317,183102
62.61,09-20-2026 18:34:49:147,96313,183127
62.62,09-20-2026 18:34:49:157,96321,183161
62.63,09-20-2026 18:34:49:167,96317,183177
62.64,09-20-2026 18:34:49:177,96299,183193
62.65,09-20-2026 18:34:49:187,96311,183211
62.66,09-20-2026 18:34:49:197,96304,183245
62.67,09-20-2026 18:34:49:207,96322,183261
62.68,09-20-2026 18:34:49:217,96322,183281
62.69,09-20-2026 18:34:49:227,96306,183327
62.7,09-20-2026 18:34:49:237,96310,183331
62.71,09-20-2026 18:34:49:247,96304,183379
62.72,09-20-2026 18:34:49:257,96319,183381
62.73,09-20-2026 18:34:49:267,96300,183409
62.74,09-20-2026 18:34:49:277,96318,183445
62.75,09-20-2026 18:34:49:287,96306,183471
62.76,09-20-2026 18:34:49:297,96329,183521
62.77,09-20-2026 18:34:49:307,96303,183551
62.78,09-20-2026 18:34:49:317,96315,183573
62.79,09-20-2026 18:34:49:327,96320,183595
62.8,09-20-2026 18:34:49:337,96314,183609
62.81,09-20-2026 18:34:49:347,96325,183600
62.82,09-20-2026 18:34:49:357,96310,183596
62.83,09-20-2026 18:34:49:367,96314,183548
62.84,09-20-2026 18:34:49:377,96329,183480
62.85,09-20-2026 18:34:49:387,96319,183408
62.86,09-20-2026 18:34:49:397,96322,183340
62.87,09-20-2026 18:34:49:407,96320,183264
62.88,09-20-2026 18:34:49:417,96340,183220
62.89,09-20-2026 18:34:49:427,96329,183164
62.9,09-20-2026 18:34:49:437,96331,183140
62.91,09-20-2026 18:34:49:447,96335,183134
62.92,09-20-2026 18:34:49:457,96337,183112
62.93,09-20-2026 18:34:49:467,96342,183110
62.94,09-20-2026 18:34:49:477,96340,183090
62.95,09-20-2026 18:34:49:487,96348,183084
62.96,09-20-2026 18:34:49:497,96362,183062
62.97,09-20-2026 18:34:49:507,96349,183054
62.98,09-20-2026 18:34:49:517,96356,183034
62.99,09-20-2026 18:34:49:527,96355,183012
63,09-20-2026 18:34:49:537,96349,182966
63.01,09-20-2026 18:34:49:547,96362,182992
63.02,09-20-2026 18:34:49:557,96360,182961
63.03,09-20-2026 18:34:49:567,96371,182967
63.04,09-20-2026 18:34:49:577,96366,182938
63.05,09-20-2026 18:34:49:587,96371,182978
63.06,09-20-2026 18:34:49:597,96374,182970
63.07,09-20-2026 18:34:49:607,96384,182999
63.08,09-20-2026 18:34:49:617,96377,182958
63.09,09-20-2026 18:34:49:627,96378,182984
63.1,09-20-2026 18:34:49:637,96379,182957
63.11,09-20-2026 18:34:49:647,96400,182991
63.12,09-20-2026 18:34:49:657,96402,182950
63.13,09-20-2026 18:34:49:667,96401,182973
63.14,09-20-2026 18:34:49:677,96391,182927
63.15,09-20-2026 18:34:49:687,96400,182994
63.16,09-20-2026 18:34:49:697,96403,182934
63.17,09-20-2026 18:34:49:707,96420,182998
63.18,09-20-2026 18:34:49:717,96423,182951
63.19,09-20-2026 18:34:49:727,96423,183017
63.2,09-20-2026 18:34:49:737,96413,183002
63.21,09-20-2026 18:34:49:747,96429,183035
63.22,09-20-2026 18:34:49:757,96426,183029
63.23,09-20-2026 18:34:49:767,96441,183065
63.24,09-20-2026 18:34:49:777,96440,183059
