PseudoTimeSec,PseudoTimestamp,R,IR
54.33,09-20-2026 20:32:58:587,98664,73230
54.34,09-20-2026 20:32:58:597,98646,73290
54.35,09-20-2026 20:32:58:607,98727,73410
54.36,09-20-2026 20:32:58:617,98862,73575
54.37,09-20-2026 20:32:58:627,99123,73860
54.38,09-20-2026 20:32:58:637,99402,74220
54.39,09-20-2026 20:32:58:647,99600,74550
54.4,09-20-2026 20:32:58:657,99744,74895
54.41,09-20-2026 20:32:58:667,99964,75188
54.42,09-20-2026 20:32:58:677,100294,75596
54.43,09-20-2026 20:32:58:687,100646,75968
54.44,09-20-2026 20:32:58:697,100943,76328
54.45,09-20-2026 20:32:58:707,101163,76556
54.46,09-20-2026 20:32:58:717,101240,76712
54.47,09-20-2026 20:32:58:727,101119,76592
54.48,09-20-2026 20:32:58:737,100789,76304
54.49,09-20-2026 20:32:58:747,100492,75968
54.5,09-20-2026 20:32:58:757,100448,75968
54.51,09-20-2026 20:32:58:767,100656,76119
54.52,09-20-2026 20:32:58:777,100752,76179
54.53,09-20-2026 20:32:58:787,100676,76004
54.54,09-20-2026 20:32:58:797,100512,75889
54.55,09-20-2026 20:32:58:807,100420,75774
54.56,09-20-2026 20:32:58:817,100340,75749
54.57,09-20-2026 20:32:58:827,100344,75719
54.58,09-20-2026 20:32:58:837,100324,75744
54.59,09-20-2026 20:32:58:847,100256,75644
54.6,09-20-2026 20:32:58:857,100256,75694
54.61,09-20-2026 20:32:58:867,100317,75720
54.62,09-20-2026 20:32:58:877,100346,75810
54.63,09-20-2026 20:32:58:887,100404,75870
54.64,09-20-2026 20:32:58:897,100520,76020
54.65,09-20-2026 20:32:58:907,100810,76290
54.66,09-20-2026 20:32:58:917,101013,76410
54.67,09-20-2026 20:32:58:927,101332,76830
54.68,09-20-2026 20:32:58:937,101999,77640
54.69,09-20-2026 20:32:58:947,102811,78390
54.7,09-20-2026 20:32:58:957,103913,79500
54.71,09-20-2026 20:32:58:967,105136,80671
54.72,09-20-2026 20:32:58:977,106306,81778
54.73,09-20-2026 20:32:58:987,107296,82680
54.74,09-20-2026 20:32:58:997,108106,83500
54.75,09-20-2026 20:32:59:007,108781,84115
54.76,09-20-2026 20:32:59:017,109456,84812
54.77,09-20-2026 20:32:59:027,110041,85263
54.78,09-20-2026 20:32:59:037,110446,85632
54.79,09-20-2026 20:32:59:047,110671,85796
54.8,09-20-2026 20:32:59:057,110761,85878
54.81,09-20-2026 20:32:59:067,110795,85863
54.82,09-20-2026 20:32:59:077,110831,85863
54.83,09-20-2026 20:32:59:087,110777,85873
54.84,09-20-2026 20:32:59:097,110669,85933
54.85,09-20-2026 20:32:59:107,110435,85883
54.86,09-20-2026 20:32:59:117,110129,85793
54.87,09-20-2026 20:32:59:127,109751,85583
54.88,09-20-2026 20:32:59:137,109355,85323
54.89,09-20-2026 20:32:59:147,108959,85003
54.9,09-20-2026 20:32:59:157,108581,84743
54.91,09-20-2026 20:32:59:167,108247,84564
54.92,09-20-2026 20:32:59:177,108072,84456
54.93,09-20-2026 20:32:59:187,107855,84312
54.94,09-20-2026 20:32:59:197,107680,84224
54.95,09-20-2026 20:32:59:207,107554,84172
54.96,09-20-2026 20:32:59:217,107491,84152
54.97,09-20-2026 20:32:59:227,107470,84164
54.98,09-20-2026 20:32:59:237,107477,84176
54.99,09-20-2026 20:32:59:247,107470,84200
55,09-20-2026 20:32:59:257,107484,84212
55.01,09-20-2026 20:32:59:267,107459,84229
55.02,09-20-2026 20:32:59:277,107378,84109
55.03,09-20-2026 20:32:59:287,107216,83989
55.04,09-20-2026 20:32:59:297,107216,84013
55.05,09-20-2026 20:32:59:307,107027,83917
55.06,09-20-2026 20:32:59:317,106487,83413
55.07,09-20-2026 20:32:59:327,106001,83149
55.08,09-20-2026 20:32:59:337,105515,82885
55.09,09-20-2026 20:32:59:347,105056,82357
55.1,09-20-2026 20:32:59:357,104084,81181
55.11,09-20-2026 20:32:59:367,102635,79478
55.12,09-20-2026 20:32:59:377,101515,78059
55.13,09-20-2026 20:32:59:387,100759,77102
55.14,09-20-2026 20:32:59:397,100451,76607
55.15,09-20-2026 20:32:59:407,100255,76376
55.16,09-20-2026 20:32:59:417,100031,76112
55.17,09-20-2026 20:32:59:427,99807,75980
55.18,09-20-2026 20:32:59:437,99583,75716
55.19,09-20-2026 20:32:59:447,99303,75518
55.2,09-20-2026 20:32:59:457,99191,75386
55.21,09-20-2026 20:32:59:467,99122,75353
55.22,09-20-2026 20:32:59:477,99058,75218
55.23,09-20-2026 20:32:59:487,99010,75153
55.24,09-20-2026 20:32:59:497,98962,75073
55.25,09-20-2026 20:32:59:507,98914,75053
55.26,09-20-2026 20:32:59:517,98854,74983
55.27,09-20-2026 20:32:59:527,98818,74968
55.28,09-20-2026 20:32:59:537,98778,74858
55.29,09-20-2026 20:32:59:547,98702,74833
55.3,09-20-2026 20:32:59:557,98658,74748
55.31,09-20-2026 20:32:59:567,98594,74698
55.32,09-20-2026 20:32:59:577,98537,74635
55.33,09-20-2026 20:32:59:587,98483,74629
55.34,09-20-2026 20:32:59:597,98450,74551
55.35,09-20-2026 20:32:59:607,98417,74548
55.36,09-20-2026 20:32:59:617,98408,74488
55.37,09-20-2026 20:32:59:627,98384,74491
55.38,09-20-2026 20:32:59:637,98372,74449
55.39,09-20-2026 20:32:59:647,98345,74461
55.4,09-20-2026 20:32:59:657,98318,74389
55.41,09-20-2026 20:32:59:667,98293,74383
55.42,09-20-2026 20:32:59:677,98249,74302
55.43,09-20-2026 20:32:59:687,98217,74293
55.44,09-20-2026 20:32:59:697,98169,74227
55.45,09-20-2026 20:32:59:707,98153,74185
55.46,09-20-2026 20:32:59:717,98111,74164
55.47,09-20-2026 20:32:59:727,98117,74152
55.48,09-20-2026 20:32:59:737,98087,74116
55.49,09-20-2026 20:32:59:747,98093,74131
55.5,09-20-2026 20:32:59:757,98063,74098
55.51,09-20-2026 20:32:59:767,98058,74094
55.52,09-20-2026 20:32:59:777,98006,74060
55.53,09-20-2026 20:32:59:787,98008,74062
55.54,09-20-2026 20:32:59:797,97998,74016
55.55,09-20-2026 20:32:59:807,97950,73980
55.56,09-20-2026 20:32:59:817,97942,73960
55.57,09-20-2026 20:32:59:827,97918,73962
55.58,09-20-2026 20:32:59:837,97882,73906
55.59,09-20-2026 20:32:59:847,97886,73904
55.6,09-20-2026 20:32:59:857,97874,73884
55.61,09-20-2026 20:32:59:867,97861,73869
55.62,09-20-2026 20:32:59:877,97843,73851
55.63,09-20-2026 20:32:59:887,97823,73823
55.64,09-20-2026 20:32:59:897,97805,73797
55.65,09-20-2026 20:32:59:907,97787,73783
55.66,09-20-2026 20:32:59:917,97775,73767
55.67,09-20-2026 20:32:59:927,97759,73727
55.68,09-20-2026 20:32:59:937,97727,73713
55.69,09-20-2026 20:32:59:947,97705,73695
55.7,09-20-2026 20:32:59:957,97693,73685
55.71,09-20-2026 20:32:59:967,97695,73666
55.72,09-20-2026 20:32:59:977,97681,73650
55.73,09-20-2026 20:32:59:987,97669,73630
55.74,09-20-2026 20:32:59:997,97675,73628
55.75,09-20-2026 20:33:00:007,97631,73614
55.76,09-20-2026 20:33:00:017,97621,73602
55.77,09-20-2026 20:33:00:027,97611,73566
55.78,09-20-2026 20:33:00:037,97601,73558
55.79,09-20-2026 20:33:00:047,97575,73548
55.8,09-20-2026 20:33:00:057,97557,73534
55.81,09-20-2026 20:33:00:067,97555,73501
55.82,09-20-2026 20:33:00:077,97539,73506
55.83,09-20-2026 20:33:00:087,97548,73510
55.84,09-20-2026 20:33:00:097,97516,73493
55.85,09-20-2026 20:33:00:107,97530,73493
55.86,09-20-2026 20:33:00:117,97519,73455
55.87,09-20-2026 20:33:00:127,97491,73454
55.88,09-20-2026 20:33:00:137,97482,73448
55.89,09-20-2026 20:33:00:147,97474,73422
55.9,09-20-2026 20:33:00:157,97456,73423
55.91,09-20-2026 20:33:00:167,97454,73425
55.92,09-20-2026 20:33:00:177,97439,73424
55.93,09-20-2026 20:33:00:187,97450,73403
55.94,09-20-2026 20:33:00:197,97445,73410
55.95,09-20-2026 20:33:00:207,97403,73373
55.96,09-20-2026 20:33:00:217,97419,73377
55.97,09-20-2026 20:33:00:227,97406,73363
55.98,09-20-2026 20:33:00:237,97387,73351
55.99,09-20-2026 20:33:00:247,97365,73323
56,09-20-2026 20:33:00:257,97370,73325
56.01,09-20-2026 20:33:00:267,97350,73309
56.02,09-20-2026 20:33:00:277,97351,73298
56.03,09-20-2026 20:33:00:287,97335,73297
56.04,09-20-2026 20:33:00:297,97324,73297
56.05,09-20-2026 20:33:00:307,97318,73278
56.06,09-20-2026 20:33:00:317,97320,73273
56.07,09-20-2026 20:33:00:327,97301,73269
56.08,09-20-2026 20:33:00:337,97294,73257
56.09,09-20-2026 20:33:00:347,97295,73265
56.1,09-20-2026 20:33:00:357,97282,73250
56.11,09-20-2026 20:33:00:367,97267,73244
56.12,09-20-2026 20:33:00:377,97251,73220
56.13,09-20-2026 20:33:00:387,97240,73198
56.14,09-20-2026 20:33:00:397,97233,73176
56.15,09-20-2026 20:33:00:407,97221,73180
56.16,09-20-2026 20:33:00:417,97226,73181
56.17,09-20-2026 20:33:00:427,97217,73180
56.18,09-20-2026 20:33:00:437,97219,73179
56.19,09-20-2026 20:33:00:447,97195,73175
56.2,09-20-2026 20:33:00:457,97202,73154
56.21,09-20-2026 20:33:00:467,97168,73162
56.22,09-20-2026 20:33:00:477,97172,73129
56.23,09-20-2026 20:33:00:487,97134,73106
56.24,09-20-2026 20:33:00:497,97150,73109
56.25,09-20-2026 20:33:00:507,97119,73094
56.26,09-20-2026 20:33:00:517,97120,73092
56.27,09-20-2026 20:33:00:527,97107,73065
56.28,09-20-2026 20:33:00:537,97125,73061
56.29,09-20-2026 20:33:00:547,97092,73066
56.3,09-20-2026 20:33:00:557,97121,73058
56.31,09-20-2026 20:33:00:567,97078,73052
56.32,09-20-2026 20:33:00:577,97098,73036
56.33,09-20-2026 20:33:00:587,97058,73022
56.34,09-20-2026 20:33:00:597,97060,73010
56.35,09-20-2026 20:33:00:607,97033,72995
56.36,09-20-2026 20:33:00:617,97053,72976
56.37,09-20-2026 20:33:00:627,97018,72976
56.38,09-20-2026 20:33:00:637,97035,72963
56.39,09-20-2026 20:33:00:647,97007,72981
56.4,09-20-2026 20:33:00:657,97032,72966
56.41,09-20-2026 20:33:00:667,96986,72978
56.42,09-20-2026 20:33:00:677,97020,72969
56.43,09-20-2026 20:33:00:687,96982,72949
56.44,09-20-2026 20:33:00:697,97003,72934
56.45,09-20-2026 20:33:00:707,96945,72920
56.46,09-20-2026 20:33:00:717,96963,72915
56.47,09-20-2026 20:33:00:727,96924,72888
56.48,09-20-2026 20:33:00:737,96955,72881
56.49,09-20-2026 20:33:00:747,96905,72873
56.5,09-20-2026 20:33:00:757,96949,72874
56.51,09-20-2026 20:33:00:767,96900,72875
56.52,09-20-2026 20:33:00:777,96935,72862
56.53,09-20-2026 20:33:00:787,96890,72862
56.54,09-20-2026 20:33:00:797,96928,72834
56.55,09-20-2026 20:33:00:807,96860,72835
56.56,09-20-2026 20:33:00:817,96909,72822
56.57,09-20-2026 20:33:00:827,96884,72815
56.58,09-20-2026 20:33:00:837,96878,72796
56.59,09-20-2026 20:33:00:847,96861,72798
56.6,09-20-2026 20:33:00:857,96877,72807
56.61,09-20-2026 20:33:00:867,96831,72784
56.62,09-20-2026 20:33:00:877,96868,72806
56.63,09-20-2026 20:33:00:887,96845,72778
56.64,09-20-2026 20:33:00:897,96861,72766
56.65,09-20-2026 20:33:00:907,96835,72775
56.66,09-20-2026 20:33:00:917,96848,72766
56.67,09-20-2026 20:33:00:927,96821,72765
56.68,09-20-2026 20:33:00:937,96841,72755
56.69,09-20-2026 20:33:00:947,96821,72737
56.7,09-20-2026 20:33:00:957,96845,72739
56.71,09-20-2026 20:33:00:967,96822,72726
56.72,09-20-2026 20:33:00:977,96838,72746
56.73,09-20-2026 20:33:00:987,96812,72712
56.74,09-20-2026 20:33:00:997,96811,72734
56.75,09-20-2026 20:33:01:007,96806,72717
56.76,09-20-2026 20:33:01:017,96815,72695
56.77,09-20-2026 20:33:01:027,96809,72699
56.78,09-20-2026 20:33:01:037,96795,72699
56.79,09-20-2026 20:33:01:047,96804,72700
56.8,09-20-2026 20:33:01:057,96788,72665
56.81,09-20-2026 20:33:01:067,96778,72679
56.82,09-20-2026 20:33:01:077,96771,72665
56.83,09-20-2026 20:33:01:087,96782,72651
56.84,09-20-2026 20:33:01:097,96773,72625
56.85,09-20-2026 20:33:01:107,96785,72640
56.86,09-20-2026 20:33:01:117,96765,72646
56.87,09-20-2026 20:33:01:127,96763,72635
56.88,09-20-2026 20:33:01:137,96755,72612
56.89,09-20-2026 20:33:01:147,96747,72615
56.9,09-20-2026 20:33:01:157,96755,72627
56.91,09-20-2026 20:33:01:167,96757,72621
56.92,09-20-2026 20:33:01:177,96720,72604
56.93,09-20-2026 20:33:01:187,96750,72597
56.94,09-20-2026 20:33:01:197,96717,72594
56.95,09-20-2026 20:33:01:207,96738,72587
56.96,09-20-2026 20:33:01:217,96718,72580
56.97,09-20-2026 20:33:01:227,96726,72577
56.98,09-20-2026 20:33:01:237,96712,72567
56.99,09-20-2026 20:33:01:247,96724,72563
57,09-20-2026 20:33:01:257,96694,72549
57.01,09-20-2026 20:33:01:267,96707,72545
57.02,09-20-2026 20:33:01:277,96678,72533
57.03,09-20-2026 20:33:01:287,96694,72546
57.04,09-20-2026 20:33:01:297,96702,72532
57.05,09-20-2026 20:33:01:307,96707,72521
57.06,09-20-2026 20:33:01:317,96668,72497
57.07,09-20-2026 20:33:01:327,96682,72502
57.08,09-20-2026 20:33:01:337,96640,72494
57.09,09-20-2026 20:33:01:347,96683,72480
57.1,09-20-2026 20:33:01:357,96650,72479
57.11,09-20-2026 20:33:01:367,96673,72454
57.12,09-20-2026 20:33:01:377,96628,72458
57.13,09-20-2026 20:33:01:387,96655,72477
57.14,09-20-2026 20:33:01:397,96613,72460
57.15,09-20-2026 20:33:01:407,96649,72464
57.16,09-20-2026 20:33:01:417,96586,72431
57.17,09-20-2026 20:33:01:427,96634,72435
57.18,09-20-2026 20:33:01:437,96595,72423
57.19,09-20-2026 20:33:01:447,96618,72438
57.2,09-20-2026 20:33:01:457,96580,72415
57.21,09-20-2026 20:33:01:467,96609,72436
57.22,09-20-2026 20:33:01:477,96583,72417
57.23,09-20-2026 20:33:01:487,96597,72420
57.24,09-20-2026 20:33:01:497,96568,72417
57.25,09-20-2026 20:33:01:507,96581,72409
57.26,09-20-2026 20:33:01:517,96556,72390
57.27,09-20-2026 20:33:01:527,96564,72402
57.28,09-20-2026 20:33:01:537,96544,72394
57.29,09-20-2026 20:33:01:547,96578,72396
57.3,09-20-2026 20:33:01:557,96523,72389
57.31,09-20-2026 20:33:01:567,96571,72383
57.32,09-20-2026 20:33:01:577,96525,72375
57.33,09-20-2026 20:33:01:587,96541,72366
57.34,09-20-2026 20:33:01:597,96516,72355
57.35,09-20-2026 20:33:01:607,96524,72367
57.36,09-20-2026 20:33:01:617,96481,72345
57.37,09-20-2026 20:33:01:627,96514,72325
57.38,09-20-2026 20:33:01:637,96475,72312
57.39,09-20-2026 20:33:01:647,96503,72305
57.4,09-20-2026 20:33:01:657,96483,72301
57.41,09-20-2026 20:33:01:667,96483,72308
57.42,09-20-2026 20:33:01:677,96465,72284
57.43,09-20-2026 20:33:01:687,96474,72288
57.44,09-20-2026 20:33:01:697,96460,72291
57.45,09-20-2026 20:33:01:707,96452,72274
57.46,09-20-2026 20:33:01:717,96452,72270
57.47,09-20-2026 20:33:01:727,96434,72258
57.48,09-20-2026 20:33:01:737,96463,72252
57.49,09-20-2026 20:33:01:747,96451,72248
57.5,09-20-2026 20:33:01:757,96433,72228
57.51,09-20-2026 20:33:01:767,96443,72237
57.52,09-20-2026 20:33:01:777,96455,72234
57.53,09-20-2026 20:33:01:787,96432,72252
57.54,09-20-2026 20:33:01:797,96431,72219
57.55,09-20-2026 20:33:01:807,96435,72227
57.56,09-20-2026 20:33:01:817,96421,72201
57.57,09-20-2026 20:33:01:827,96401,72204
57.58,09-20-2026 20:33:01:837,96399,72204
57.59,09-20-2026 20:33:01:847,96405,72196
57.6,09-20-2026 20:33:01:857,96401,72169
57.61,09-20-2026 20:33:01:867,96381,72193
57.62,09-20-2026 20:33:01:877,96396,72156
57.63,09-20-2026 20:33:01:887,96381,72168
57.64,09-20-2026 20:33:01:897,96366,72140
57.65,09-20-2026 20:33:01:907,96358,72143
57.66,09-20-2026 20:33:01:917,96364,72114
57.67,09-20-2026 20:33:01:927,96363,72147
57.68,09-20-2026 20:33:01:937,96370,72114
57.69,09-20-2026 20:33:01:947,96350,72121
57.7,09-20-2026 20:33:01:957,96352,72098
57.71,09-20-2026 20:33:01:967,96327,72107
57.72,09-20-2026 20:33:01:977,96339,72095
57.73,09-20-2026 20:33:01:987,96343,72100
57.74,09-20-2026 20:33:01:997,96320,72066
57.75,09-20-2026 20:33:02:007,96333,72086
57.76,09-20-2026 20:33:02:017,96313,72066
57.77,09-20-2026 20:33:02:027,96305,72088
57.78,09-20-2026 20:33:02:037,96317,72051
57.79,09-20-2026 20:33:02:047,96301,72045
57.8,09-20-2026 20:33:02:057,96291,72048
57.81,09-20-2026 20:33:02:067,96304,72064
57.82,09-20-2026 20:33:02:077,96298,72030
57.83,09-20-2026 20:33:02:087,96287,72061
57.84,09-20-2026 20:33:02:097,96292,72026
57.85,09-20-2026 20:33:02:107,96283,72044
57.86,09-20-2026 20:33:02:117,96280,72018
57.87,09-20-2026 20:33:02:127,96280,72019
57.88,09-20-2026 20:33:02:137,96269,71999
57.89,09-20-2026 20:33:02:147,96274,72038
57.9,09-20-2026 20:33:02:157,96245,71971
57.91,09-20-2026 20:33:02:167,96271,72031
57.92,09-20-2026 20:33:02:177,96275,71958
57.93,09-20-2026 20:33:02:187,96261,72025
57.94,09-20-2026 20:33:02:197,96265,71973
57.95,09-20-2026 20:33:02:207,96253,72001
57.96,09-20-2026 20:33:02:217,96244,71972
57.97,09-20-2026 20:33:02:227,96254,72014
57.98,09-20-2026 20:33:02:237,96252,71954
57.99,09-20-2026 20:33:02:247,96239,72002
58,09-20-2026 20:33:02:257,96255,71950
58.01,09-20-2026 20:33:02:267,96238,71992
58.02,09-20-2026 20:33:02:277,96238,71962
58.03,09-20-2026 20:33:02:287,96241,71997
58.04,09-20-2026 20:33:02:297,96240,71988
58.05,09-20-2026 20:33:02:307,96229,72003
58.06,09-20-2026 20:33:02:317,96263,71984
58.07,09-20-2026 20:33:02:327,96252,72003
58.08,09-20-2026 20:33:02:337,96258,71979
58.09,09-20-2026 20:33:02:347,96252,72016
58.1,09-20-2026 20:33:02:357,96250,71999
58.11,09-20-2026 20:33:02:367,96246,72020
58.12,09-20-2026 20:33:02:377,96229,71986
58.13,09-20-2026 20:33:02:387,96239,71991
58.14,09-20-2026 20:33:02:397,96240,71990
58.15,09-20-2026 20:33:02:407,96237,72002
58.16,09-20-2026 20:33:02:417,96235,71981
58.17,09-20-2026 20:33:02:427,96238,72011
58.18,09-20-2026 20:33:02:437,96240,71980
58.19,09-20-2026 20:33:02:447,96241,72010
58.2,09-20-2026 20:33:02:457,96234,71986
58.21,09-20-2026 20:33:02:467,96221,72001
58.22,09-20-2026 20:33:02:477,96204,71989
58.23,09-20-2026 20:33:02:487,96212,71992
58.24,09-20-2026 20:33:02:497,96228,71984
58.25,09-20-2026 20:33:02:507,96223,71979
58.26,09-20-2026 20:33:02:517,96223,71991
58.27,09-20-2026 20:33:02:527,96231,71971
58.28,09-20-2026 20:33:02:537,96214,71978
58.29,09-20-2026 20:33:02:547,96235,71987
58.3,09-20-2026 20:33:02:557,96235,71996
58.31,09-20-2026 20:33:02:567,96226,71979
58.32,09-20-2026 20:33:02:577,96232,71971
58.33,09-20-2026 20:33:02:587,96220,71958
58.34,09-20-2026 20:33:02:597,96231,71984
58.35,09-20-2026 20:33:02:607,96211,71950
58.36,09-20-2026 20:33:02:617,96218,71962
58.37,09-20-2026 20:33:02:627,96203,71926
58.38,09-20-2026 20:33:02:637,96202,71963
58.39,09-20-2026 20:33:02:647,96215,71934
58.4,09-20-2026 20:33:02:657,96213,71960
58.41,09-20-2026 20:33:02:667,96194,71938
58.42,09-20-2026 20:33:02:677,96206,71956
58.43,09-20-2026 20:33:02:687,96224,71934
58.44,09-20-2026 20:33:02:697,96213,71944
58.45,09-20-2026 20:33:02:707,96231,71924
58.46,09-20-2026 20:33:02:717,96212,71950
58.47,09-20-2026 20:33:02:727,96207,71912
58.48,09-20-2026 20:33:02:737,96213,71938
58.49,09-20-2026 20:33:02:747,96201,71920
58.5,09-20-2026 20:33:02:757,96202,71943
58.51,09-20-2026 20:33:02:767,96213,71906
58.52,09-20-2026 20:33:02:777,96201,71941
58.53,09-20-2026 20:33:02:787,96194,71917
58.54,09-20-2026 20:33:02:797,96189,71938
58.55,09-20-2026 20:33:02:807,96192,71914
58.56,09-20-2026 20:33:02:817,96184,71940
58.57,09-20-2026 20:33:02:827,96182,71895
58.58,09-20-2026 20:33:02:837,96188,71950
58.59,09-20-2026 20:33:02:847,96179,71888
58.6,09-20-2026 20:33:02:857,96177,71920
58.61,09-20-2026 20:33:02:867,96175,71899
58.62,09-20-2026 20:33:02:877,96189,71934
58.63,09-20-2026 20:33:02:887,96182,71900
58.64,09-20-2026 20:33:02:897,96169,71920
58.65,09-20-2026 20:33:02:907,96182,71878
58.66,09-20-2026 20:33:02:917,96176,71898
58.67,09-20-2026 20:33:02:927,96181,71875
58.68,09-20-2026 20:33:02:937,96166,71920
58.69,09-20-2026 20:33:02:947,96162,71866
58.7,09-20-2026 20:33:02:957,96168,71910
58.71,09-20-2026 20:33:02:967,96159,71884
58.72,09-20-2026 20:33:02:977,96176,71900
58.73,09-20-2026 20:33:02:987,96185,71868
58.74,09-20-2026 20:33:02:997,96197,71899
58.75,09-20-2026 20:33:03:007,96197,71871
58.76,09-20-2026 20:33:03:017,96192,71898
58.77,09-20-2026 20:33:03:027,96180,71881
58.78,09-20-2026 20:33:03:037,96160,71883
58.79,09-20-2026 20:33:03:047,96156,71874
58.8,09-20-2026 20:33:03:057,96167,71879
58.81,09-20-2026 20:33:03:067,96183,71865
58.82,09-20-2026 20:33:03:077,96173,71873
58.83,09-20-2026 20:33:03:087,96171,71868
58.84,09-20-2026 20:33:03:097,96161,71880
58.85,09-20-2026 20:33:03:107,96172,71871
58.86,09-20-2026 20:33:03:117,96165,71888
58.87,09-20-2026 20:33:03:127,96168,71856
58.88,09-20-2026 20:33:03:137,96163,71855
58.89,09-20-2026 20:33:03:147,96171,71868
58.9,09-20-2026 20:33:03:157,96160,71877
58.91,09-20-2026 20:33:03:167,96166,71885
58.92,09-20-2026 20:33:03:177,96160,71859
58.93,09-20-2026 20:33:03:187,96169,71863
58.94,09-20-2026 20:33:03:197,96168,71870
58.95,09-20-2026 20:33:03:207,96156,71874
58.96,09-20-2026 20:33:03:217,96177,71880
58.97,09-20-2026 20:33:03:227,96169,71874
58.98,09-20-2026 20:33:03:237,96148,71884
58.99,09-20-2026 20:33:03:247,96173,71876
59,09-20-2026 20:33:03:257,96164,71878
59.01,09-20-2026 20:33:03:267,96169,71868
59.02,09-20-2026 20:33:03:277,96157,71865
59.03,09-20-2026 20:33:03:287,96158,71864
59.04,09-20-2026 20:33:03:297,96153,71860
59.05,09-20-2026 20:33:03:307,96151,71855
59.06,09-20-2026 20:33:03:317,96172,71852
59.07,09-20-2026 20:33:03:327,96165,71859
59.08,09-20-2026 20:33:03:337,96158,71863
59.09,09-20-2026 20:33:03:347,96164,71860
